post_row_id,source_row_number,post_id,source_platform,platform,country,region,content_key,main_hashtag,post_published_at,post_date,published_day_of_week,published_day_sort,published_month,post_hour,published_hour_bucket,engagement_level,content_type,promotion_type,content_category,post_type,engagement,views,likes,shares,comments,engagement_rate,impressions,video_views,live_stream_views,clicks,click_through_rate,reach_efficiency,click_efficiency,view_efficiency,video_view_share,live_stream_view_share,is_click_trackable,is_video_post,is_live_stream_post,is_challenge_scope,scope_segment,longitude,latitude
post_row_1,1,Post_1,TikTok,TikTok,UK,Europe,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-03-14 15:42:00,2024-03-14,Thursday,4,2024-03,15,14:00-15:59,Low,Organic,Organic,Product Promotion,Video,54510,599342,125741,35920,15727,0.09095056986556643,677975,465645,0,16813.0,0.0248,0.08040119473431911,0.024798849515100113,0.8840178472657546,0.7769270299762072,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_2900,2900,Post_2932,X.com,X (Twitter),USA,North America,Organic | Organic | Educational | Text,#SuccessStory,2025-02-18 10:10:00,2025-02-18,Tuesday,2,2025-02,10,10:00-11:59,Medium,Organic,Organic,Educational,Text,71586,365519,84259,27275,16722,0.1958501242478059,440486,0,0,,,0.16251594829347585,,0.829808438860713,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2901,2901,Post_2933,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Product Promotion | Live Stream,#ProductDemo,2025-01-29 11:24:00,2025-01-29,Wednesday,3,2025-01,11,10:00-11:59,Medium,Organic,Organic,Product Promotion,Live Stream,39292,363664,65385,21974,12997,0.1080452561002136,470204,0,1357523,,,0.08356372978536976,,0.7734174953849818,0.0,3.7329045492542567,False,False,True,False,Full Workbook Only,-51.9253,-14.235
post_row_2902,2902,Post_2934,YouTube,YouTube,USA,North America,Organic | Organic | Product Promotion | Live Stream,#ProductDemo,2025-04-08 10:31:00,2025-04-08,Tuesday,2,2025-04,10,10:00-11:59,Medium,Organic,Organic,Product Promotion,Live Stream,19273,166071,39967,5045,7125,0.1160568160863159,206498,0,1617620,,,0.09333262307625255,,0.8042257067865064,0.0,9.740532663740208,False,False,True,False,Full Workbook Only,-95.7129,37.0902
post_row_2903,2903,Post_2935,Instagram,Instagram,Germany,Europe,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2025-04-14 12:27:00,2025-04-14,Monday,1,2025-04,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,36764,235060,25661,13187,8273,0.1564064267155495,260665,0,234049,,,0.14103926495693705,,0.9017704716782077,0.0,0.9956989704756233,False,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_2904,2904,Post_2936,YouTube,YouTube,UK,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-04-06 13:07:00,2024-04-06,Saturday,6,2024-04,13,12:00-13:59,Low,Organic,Organic,Product Promotion,Video,70331,860761,136616,68427,24372,0.08170869580455832,1040622,860761,0,,,0.06758554018654228,,0.8271601023234181,1.0,0.0,False,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_2905,2905,Post_2937,YouTube,YouTube,Japan,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-03-23 14:15:00,2025-03-23,Sunday,7,2025-03,14,14:00-15:59,Low,Organic,Organic,Product Promotion,Video,294692,3446952,401799,179439,180484,0.08549370731497198,4140020,3446952,0,,,0.07118129864106937,,0.8325930792604866,1.0,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2906,2906,Post_2938,X.com,X (Twitter),UK,Europe,Organic | Organic | Educational | Text,#SuccessStory,2024-05-07 17:48:00,2024-05-07,Tuesday,2,2024-05,17,16:00-17:59,Medium,Organic,Organic,Educational,Text,95064,479446,98480,32260,14449,0.1982806658434684,611360,0,0,,,0.15549594347029574,,0.7842286050772049,0.0,0.0,False,False,False,False,Full Workbook Only,-3.436,55.3781
post_row_2907,2907,Post_2939,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2025-03-24 11:59:00,2025-03-24,Monday,1,2025-03,11,10:00-11:59,High,Organic,Organic,Educational,Video,21888,104983,24126,5342,5250,0.2084992773386659,126988,97508,0,,,0.17236274293634044,,0.82671591016474,0.9287979958659973,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2908,2908,Post_2940,YouTube,YouTube,Germany,Europe,Organic | Organic | Product Promotion | Live Stream,#ProductDemo,2024-04-13 17:53:00,2024-04-13,Saturday,6,2024-04,17,16:00-17:59,Medium,Organic,Organic,Product Promotion,Live Stream,206409,1849220,290846,130358,80216,0.1116196831189758,2178589,0,664396,,,0.09474435058654937,,0.8488154488983466,0.0,0.359284455067542,False,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_2909,2909,Post_2941,YouTube,YouTube,Australia,APAC,Organic | Organic | Entertainment | Video,#TrendingNow,2024-10-11 10:53:00,2024-10-11,Friday,5,2024-10,10,10:00-11:59,Low,Organic,Organic,Entertainment,Video,37624,427991,83843,32574,11156,0.08791004943149364,519320,389366,0,,,0.0724485866132635,,0.8241373334360317,0.9097527751751789,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2910,2910,Post_2942,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-08-26 15:54:00,2024-08-26,Monday,1,2024-08,15,14:00-15:59,Medium,Organic,Organic,Event / Webinar,Live Stream,42506,343376,73710,23308,14087,0.1237913111647296,420617,0,403010,,,0.10105630537995373,,0.8163626291852207,0.0,1.1736696798844415,False,False,True,False,Full Workbook Only,-51.9253,-14.235
post_row_2911,2911,Post_2943,TikTok,TikTok,Canada,North America,Organic | Organic | Educational | Video,#SuccessStory,2025-03-16 12:58:00,2025-03-16,Sunday,7,2025-03,12,12:00-13:59,High,Organic,Organic,Educational,Video,70206,297321,45520,23737,11113,0.2361296824984792,328507,277049,0,4401.0,0.0134,0.2137123409851236,0.013396974798101714,0.9050674719260168,0.9318177996172486,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2912,2912,Post_2944,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Educational | Image,#SuccessStory,2024-11-01 16:08:00,2024-11-01,Friday,5,2024-11,16,16:00-17:59,High,Organic,Organic,Educational,Image,66019,311639,48114,11340,7746,0.2118449575549433,360350,0,0,,,0.1832079922297766,,0.8648230886637991,0.0,0.0,False,False,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2913,2913,Post_2945,Instagram,Instagram,USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-11-21 12:29:00,2024-11-21,Thursday,4,2024-11,12,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,232114,2102559,233590,84448,49864,0.1103963506309696,2339377,2102559,0,,,0.09922043347438228,,0.8987687747635374,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2914,2914,Post_2946,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2024-10-06 19:50:00,2024-10-06,Sunday,7,2024-10,19,18:00-19:59,Medium,Organic,Organic,Educational,Video,32939,217601,30499,12750,12748,0.151376332192189,277465,198154,0,,,0.11871407204512281,,0.7842466617411205,0.9106300062959269,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2915,2915,Post_2947,X.com,X (Twitter),USA,North America,Organic | Organic | Entertainment | Text,#FunContent,2024-01-09 12:10:00,2024-01-09,Tuesday,2,2024-01,12,12:00-13:59,Low,Organic,Organic,Entertainment,Text,46346,477329,66700,16143,24410,0.09709588853735288,531726,0,0,,,0.08716143276800457,,0.8976973102688227,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2916,2916,Post_2948,YouTube,YouTube,USA,North America,Organic | Organic | Product Promotion | Live Stream,#ProductDemo,2024-06-17 08:16:00,2024-06-17,Monday,1,2024-06,8,08:00-09:59,Medium,Organic,Organic,Product Promotion,Live Stream,30186,263155,48290,11156,7825,0.1147107201288679,341613,0,1635169,,,0.08836314777247939,,0.7703307543916654,0.0,6.213710550816059,False,False,True,False,Full Workbook Only,-95.7129,37.0902
post_row_2917,2917,Post_2949,Instagram,Instagram,India,APAC,Organic | Organic | Educational | Image,#SuccessStory,2024-12-07 09:47:00,2024-12-07,Saturday,6,2024-12,9,08:00-09:59,Medium,Organic,Organic,Educational,Image,107293,550996,127088,34313,31873,0.1947259606997074,637098,0,0,,,0.16840894179545376,,0.8648528169920483,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_2918,2918,Post_2950,X.com,X (Twitter),India,APAC,Organic | Organic | Educational | Text,#SuccessStory,2024-10-27 11:50:00,2024-10-27,Sunday,7,2024-10,11,10:00-11:59,Medium,Organic,Organic,Educational,Text,73466,369354,69917,23825,13192,0.1989064543710699,471274,0,0,,,0.1558880820923709,,0.7837351519498211,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_2919,2919,Post_2951,TikTok,TikTok,Brazil,Latin America,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-05-07 10:22:00,2024-05-07,Tuesday,2,2024-05,10,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Live Stream,44086,249473,39565,13370,13498,0.176719330436633,306625,0,61193,4292.0,0.014,0.143778230737872,0.013997554015491236,0.8136094578067672,0.0,0.2452890693582071,True,False,True,False,Full Workbook Only,-51.9253,-14.235
post_row_2920,2920,Post_2952,X.com,X (Twitter),USA,North America,Organic | Organic | Product Promotion | Text,#FeatureHighlight,2024-03-20 11:40:00,2024-03-20,Wednesday,3,2024-03,11,10:00-11:59,Medium,Organic,Organic,Product Promotion,Text,29655,290566,52687,8968,14859,0.1020618133338718,338701,0,0,,,0.08755510022113899,,0.8578835019678123,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2921,2921,Post_2953,YouTube,YouTube,Canada,North America,Organic | Organic | Educational | Live Stream,#CustomerStory,2024-04-21 18:09:00,2024-04-21,Sunday,7,2024-04,18,18:00-19:59,High,Organic,Organic,Educational,Live Stream,44708,216677,29140,10161,12984,0.2063363761431196,274114,0,1825852,,,0.16310002407757357,,0.7904630919982197,0.0,8.426607346418862,False,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_2922,2922,Post_2954,LinkedIn,LinkedIn,Australia,APAC,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-03-01 17:51:00,2024-03-01,Friday,5,2024-03,17,16:00-17:59,Medium,Organic,Organic,Product Promotion,Video,37114,276983,66630,13031,8831,0.133993822011005,317647,243355,0,,,0.11684039200748,,0.8719836799969778,0.8785918269352271,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2923,2923,Post_2955,Instagram,Instagram,India,APAC,Organic | Organic | Educational | Video,#CustomerStory,2025-01-23 17:55:00,2025-01-23,Thursday,4,2025-01,17,16:00-17:59,High,Organic,Organic,Educational,Video,544841,2383007,322720,116409,95960,0.2286362977172703,2873019,2383007,0,,,0.18964058365085648,,0.8294435226498676,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_2924,2924,Post_2956,TikTok,TikTok,Australia,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-06-18 16:35:00,2024-06-18,Tuesday,2,2024-06,16,16:00-17:59,Medium,Organic,Organic,Product Promotion,Video,348924,2704181,630910,132581,152356,0.1290313839830158,3213306,2704181,0,43379.0,0.0135,0.10858723072125717,0.013499803629035018,0.8415572622090769,1.0,0.0,True,True,False,True,Challenge Scope,133.7751,-25.2744
post_row_2925,2925,Post_2957,Instagram,Instagram,USA,North America,Organic | Organic | Educational | Image,#SuccessStory,2024-05-28 10:09:00,2024-05-28,Tuesday,2,2024-05,10,10:00-11:59,Medium,Organic,Organic,Educational,Image,40973,265939,62797,8735,7506,0.1540721579823063,317898,0,0,,,0.12888725314409025,,0.8365544923214364,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2926,2926,Post_2958,TikTok,TikTok,Japan,APAC,Organic | Organic | Educational | Video,#SuccessStory,2025-01-28 10:26:00,2025-01-28,Tuesday,2,2025-01,10,10:00-11:59,High,Organic,Organic,Educational,Video,55637,259127,42686,16077,14974,0.2147110040870079,290865,252286,0,6980.0,0.024,0.19128117855362453,0.023997387103982946,0.890884087119454,0.9735998178499345,0.0,True,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2927,2927,Post_2959,Instagram,Instagram,Japan,APAC,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2025-01-05 08:48:00,2025-01-05,Sunday,7,2025-01,8,08:00-09:59,Low,Organic,Organic,Product Promotion,Live Stream,10561,113997,26688,8917,4462,0.09264843329942256,127768,0,414117,,,0.08265762945338426,,0.8922187089098992,0.0,3.6327008605489617,False,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_2928,2928,Post_2960,TikTok,TikTok,USA,North America,Organic | Organic | Educational | Video,#SuccessStory,2025-02-24 15:53:00,2025-02-24,Monday,1,2025-02,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,71359,457428,93576,21834,25385,0.1560007531008499,592445,395217,0,12559.0,0.0212,0.12044831165762222,0.02119859227438834,0.7721020516672433,0.8639982685799732,0.0,True,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2929,2929,Post_2961,X.com,X (Twitter),USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-08-31 15:44:00,2024-08-31,Saturday,6,2024-08,15,14:00-15:59,Medium,Organic,Organic,Product Promotion,Video,498120,3486201,504198,206471,131031,0.1428835543877573,4045520,3486201,0,,,0.12312879432063122,,0.8617436077438747,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2930,2930,Post_2962,X.com,X (Twitter),Canada,North America,Organic | Organic | Entertainment | Text,#FunContent,2024-08-02 17:23:00,2024-08-02,Friday,5,2024-08,17,16:00-17:59,Low,Organic,Organic,Entertainment,Text,67999,848841,93438,36190,23694,0.08010849037420284,1025746,0,0,,,0.0662922399892371,,0.8275352767644232,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2931,2931,Post_2963,TikTok,TikTok,Canada,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-05-16 12:37:00,2024-05-16,Thursday,4,2024-05,12,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,353779,3205564,507207,163680,171079,0.1103642986263803,3831439,3205564,0,57471.0,0.015,0.09233580385855027,0.014999847315851824,0.8366475363433947,1.0,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_2932,2932,Post_2964,Instagram,Instagram,USA,North America,Sponsored | Paid/Promoted | Educational | Image,#SuccessStory,2025-02-20 10:41:00,2025-02-20,Thursday,4,2025-02,10,10:00-11:59,Medium,Sponsored,Paid/Promoted,Educational,Image,60956,400523,99396,20819,18417,0.1521934484646617,444609,0,0,,,0.13710023863664478,,0.9008432128004606,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_2933,2933,Post_2965,Instagram,Instagram,UK,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-01-16 12:42:00,2024-01-16,Tuesday,2,2024-01,12,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,339387,2708357,653712,216305,84736,0.1253113183741046,3290854,2708357,0,,,0.10313037284546808,,0.8229951860520096,1.0,0.0,False,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_2934,2934,Post_2966,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2025-01-31 17:46:00,2025-01-31,Friday,5,2025-01,17,16:00-17:59,Low,Organic,Organic,Product Promotion,Live Stream,27528,291210,48809,16945,7658,0.09453169380758311,370194,0,463827,,,0.07436101071330167,,0.7866415987293149,0.0,1.5927578036468528,False,False,True,False,Full Workbook Only,-51.9253,-14.235
post_row_2935,2935,Post_2967,X.com,X (Twitter),Japan,APAC,Organic | Organic | Educational | Image,#SuccessStory,2025-03-28 12:43:00,2025-03-28,Friday,5,2025-03,12,12:00-13:59,Medium,Organic,Organic,Educational,Image,14187,75929,9196,4873,2466,0.1868562053751458,97333,0,0,,,0.14575734848407015,,0.7800951373121141,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_2936,2936,Post_2968,TikTok,TikTok,UK,Europe,Organic | Organic | Entertainment | Video,#FunContent,2024-05-30 17:18:00,2024-05-30,Thursday,4,2024-05,17,16:00-17:59,Low,Organic,Organic,Entertainment,Video,21821,420185,84310,26170,17805,0.0519333552283133,466050,364207,0,6431.0,0.0138,0.0468211565282695,0.013798948610664092,0.9015878124664736,0.866777728857527,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_2937,2937,Post_2969,X.com,X (Twitter),Germany,Europe,Organic | Organic | Educational | Image,#SuccessStory,2024-06-19 11:37:00,2024-06-19,Wednesday,3,2024-06,11,10:00-11:59,Medium,Organic,Organic,Educational,Image,42171,268345,66847,15260,12989,0.1571540785558964,298196,0,0,,,0.1414204080537633,,0.8998947001301157,0.0,0.0,False,False,False,True,Challenge Scope,10.4515,51.1657
post_row_2938,2938,Post_2970,YouTube,YouTube,Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2024-09-02 10:25:00,2024-09-02,Monday,1,2024-09,10,10:00-11:59,High,Organic,Organic,Educational,Video,66328,311934,60752,21284,15952,0.2126373430766323,391172,278671,0,,,0.1695622386060352,,0.7974343766936284,0.8933652631646438,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_2939,2939,Post_2971,Instagram,Instagram,Australia,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-08-08 15:05:00,2024-08-08,Thursday,4,2024-08,15,14:00-15:59,Medium,Organic,Organic,Product Promotion,Video,169210,1884643,383322,88400,110647,0.08978375611631408,2111367,1884643,0,,,0.08014239116174497,,0.892617436949616,1.0,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_2940,2940,Post_2972,YouTube,YouTube,India,APAC,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2025-03-11 11:53:00,2025-03-11,Tuesday,2,2025-03,11,10:00-11:59,Low,Sponsored,Paid/Promoted,Product Promotion,Video,197966,2239120,391089,115096,73982,0.08841251766483811,2752117,2239120,0,,,0.07193226160079677,,0.8135991311415903,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_2941,2941,Post_2973,TikTok,TikTok,Japan,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-01-13 15:20:00,2024-01-13,Saturday,6,2024-01,15,14:00-15:59,High,Organic,Organic,Educational,Video,566976,2299834,568263,161512,125112,0.2465291060579385,2695238,2299834,0,55252.0,0.0205,0.2103621275746335,0.020499859381620474,0.8532953305051354,1.0,0.0,True,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_2942,2942,Post_2974,YouTube,YouTube,Germany,Europe,Organic | Organic | Entertainment | Video,#TrendingNow,2024-01-03 19:21:00,2024-01-03,Wednesday,3,2024-01,19,18:00-19:59,Low,Organic,Organic,Entertainment,Video,25091,363846,54115,20321,7942,0.06896086404540364,469023,340515,0,,,0.05349631041548069,,0.7757530014519544,0.9358767170726077,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_2943,2943,Post_2975,X.com,X (Twitter),Germany,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-11-08 10:09:00,2024-11-08,Friday,5,2024-11,10,10:00-11:59,Medium,Organic,Organic,Product Promotion,Video,154468,1267680,262630,73213,30870,0.1218510803216298,1630776,1267680,0,,,0.094720550216584,,0.7773477166698554,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_2944,2944,Post_2976,X.com,X (Twitter),Canada,North America,Organic | Organic | Product Promotion | Image,#FeatureHighlight,2024-06-29 15:17:00,2024-06-29,Saturday,6,2024-06,15,14:00-15:59,Medium,Organic,Organic,Product Promotion,Image,48067,347533,58332,23188,13915,0.1383106978855971,424293,0,0,,,0.11328728025208995,,0.819087281666207,0.0,0.0,False,False,False,True,Challenge Scope,-106.3468,56.1304
post_row_2945,2945,Post_2977,X.com,X (Twitter),Japan,APAC,Organic | Organic | Event / Webinar | Image,#EventRecap,2024-04-01 10:57:00,2024-04-01,Monday,1,2024-04,10,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Image,47703,269932,44817,13363,12660,0.1767244121083827,334203,0,0,,,0.14273660021005197,,0.8076887400771388,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_2946,2946,Post_2978,YouTube,YouTube,Japan,APAC,Organic | Organic | Event / Webinar | Live Stream,#WebinarReplay,2024-01-10 10:37:00,2024-01-10,Wednesday,3,2024-01,10,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Live Stream,16739,109699,16543,5549,2619,0.1525956859677849,125844,0,577462,,,0.13301389021327994,,0.8717062394710912,0.0,5.264058924876252,False,False,True,False,Full Workbook Only,138.2529,36.2048
